2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
1,21,21,19,19,0,1,21,0,
7,15,19,9,17,2,5,17,2,
1,22,22,17,17,0,1,22,0,
1,21,21,22,22,0,1,21,0,
2,9,19,17,18,0,2,14,25,
8,12,22,2,23,2,7,16.875,14.8594,
3,12,24,1,21,0,3,19,26,
3,8,23,17,20,1,3,15.6667,37.5556,
1,24,24,9,9,0,1,24,0,
1,23,23,17,17,0,1,23,0,
